,group_code,date,count_sum,count_1day,count_7days,count_14days,last7days_ratio,last_day,area,label,ruby,population,pref,en
46,131016,2020-06-07,44.0,0.0,1.0,1.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
47,131016,2020-06-08,44.0,0.0,1.0,1.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
48,131016,2020-06-09,44.0,0.0,1.0,1.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
49,131016,2020-06-10,44.0,0.0,1.0,1.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
50,131016,2020-06-11,44.0,0.0,0.0,1.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
51,131016,2020-06-12,44.0,0.0,0.0,1.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
52,131016,2020-06-13,44.0,0.0,0.0,1.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
53,131016,2020-06-14,44.0,0.0,0.0,1.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
54,131016,2020-06-15,44.0,0.0,0.0,1.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
55,131016,2020-06-16,44.0,0.0,0.0,1.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
56,131016,2020-06-17,44.0,0.0,0.0,1.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
57,131016,2020-06-18,44.0,0.0,0.0,0.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
58,131016,2020-06-19,44.0,0.0,0.0,0.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
59,131016,2020-06-20,44.0,0.0,0.0,0.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
60,131016,2020-06-21,44.0,0.0,0.0,0.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
61,131016,2020-06-22,44.0,0.0,0.0,0.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
62,131016,2020-06-23,44.0,0.0,0.0,0.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
63,131016,2020-06-24,45.0,1.0,1.0,1.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
64,131016,2020-06-25,45.0,0.0,1.0,1.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
65,131016,2020-06-26,46.0,1.0,2.0,2.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
66,131016,2020-06-27,46.0,0.0,2.0,2.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
67,131016,2020-06-28,47.0,1.0,3.0,3.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
68,131016,2020-06-29,47.0,0.0,3.0,3.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
69,131016,2020-06-30,47.0,0.0,3.0,3.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
70,131016,2020-07-01,47.0,0.0,2.0,3.0,2.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
71,131016,2020-07-02,47.0,0.0,2.0,3.0,2.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
72,131016,2020-07-03,47.0,0.0,1.0,3.0,0.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
73,131016,2020-07-04,47.0,0.0,1.0,3.0,0.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
74,131016,2020-07-05,47.0,0.0,0.0,3.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
75,131016,2020-07-06,47.0,0.0,0.0,3.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
76,131016,2020-07-07,47.0,0.0,0.0,3.0,0.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
77,131016,2020-07-08,49.0,2.0,2.0,4.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
78,131016,2020-07-09,50.0,1.0,3.0,5.0,1.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
79,131016,2020-07-10,50.0,0.0,3.0,4.0,3.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
80,131016,2020-07-11,50.0,0.0,3.0,4.0,3.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
81,131016,2020-07-12,50.0,0.0,3.0,3.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
82,131016,2020-07-13,50.0,0.0,3.0,3.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
83,131016,2020-07-14,50.0,0.0,3.0,3.0,,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
84,131016,2020-07-15,54.0,4.0,5.0,7.0,2.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
85,131016,2020-07-16,54.0,0.0,4.0,7.0,1.3333333333333333,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
86,131016,2020-07-17,57.0,3.0,7.0,10.0,2.3333333333333335,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
87,131016,2020-07-18,60.0,3.0,10.0,13.0,3.3333333333333335,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
88,131016,2020-07-19,61.0,1.0,11.0,14.0,3.6666666666666665,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
89,131016,2020-07-20,61.0,0.0,11.0,14.0,3.6666666666666665,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
90,131016,2020-07-21,64.0,3.0,14.0,17.0,4.666666666666667,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
91,131016,2020-07-22,65.0,1.0,11.0,16.0,2.2,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
92,131016,2020-07-23,65.0,0.0,11.0,15.0,2.75,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
93,131016,2020-07-24,68.0,3.0,11.0,18.0,1.5714285714285714,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
94,131016,2020-07-25,70.0,2.0,10.0,20.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
95,131016,2020-07-26,72.0,2.0,11.0,22.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
96,131016,2020-07-27,72.0,0.0,11.0,22.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
97,131016,2020-07-28,73.0,1.0,9.0,23.0,0.6428571428571429,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
98,131016,2020-07-29,74.0,1.0,9.0,20.0,0.8181818181818182,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
99,131016,2020-07-30,75.0,1.0,10.0,21.0,0.9090909090909091,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
100,131016,2020-07-31,78.0,3.0,10.0,21.0,0.9090909090909091,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
101,131016,2020-08-01,85.0,7.0,15.0,25.0,1.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
102,131016,2020-08-02,85.0,0.0,13.0,24.0,1.1818181818181819,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
103,131016,2020-08-03,85.0,0.0,13.0,24.0,1.1818181818181819,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
104,131016,2020-08-04,89.0,4.0,16.0,25.0,1.7777777777777777,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
105,131016,2020-08-05,90.0,1.0,16.0,25.0,1.7777777777777777,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
106,131016,2020-08-06,91.0,1.0,16.0,26.0,1.6,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
107,131016,2020-08-07,96.0,5.0,18.0,28.0,1.8,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
108,131016,2020-08-08,96.0,0.0,11.0,26.0,0.7333333333333333,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
109,131016,2020-08-09,100.0,4.0,15.0,28.0,1.1538461538461537,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
110,131016,2020-08-10,101.0,1.0,16.0,29.0,1.2307692307692308,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
111,131016,2020-08-11,102.0,1.0,13.0,29.0,0.8125,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
112,131016,2020-08-12,103.0,1.0,13.0,29.0,0.8125,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
113,131016,2020-08-13,104.0,1.0,13.0,29.0,0.8125,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
114,131016,2020-08-14,112.0,8.0,16.0,34.0,0.8888888888888888,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
115,131016,2020-08-15,112.0,0.0,16.0,27.0,1.4545454545454546,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
116,131016,2020-08-16,112.0,0.0,12.0,27.0,0.8,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
117,131016,2020-08-17,112.0,0.0,11.0,27.0,0.6875,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
118,131016,2020-08-18,114.0,2.0,12.0,25.0,0.9230769230769231,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
119,131016,2020-08-19,114.0,0.0,11.0,24.0,0.8461538461538461,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
120,131016,2020-08-20,115.0,1.0,11.0,24.0,0.8461538461538461,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
121,131016,2020-08-21,118.0,3.0,6.0,22.0,0.375,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
122,131016,2020-08-22,118.0,0.0,6.0,22.0,0.375,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
123,131016,2020-08-23,118.0,0.0,6.0,18.0,0.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
124,131016,2020-08-24,118.0,0.0,6.0,17.0,0.5454545454545454,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
125,131016,2020-08-25,119.0,1.0,5.0,17.0,0.4166666666666667,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
126,131016,2020-08-26,122.0,3.0,8.0,19.0,0.7272727272727273,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
127,131016,2020-08-27,122.0,0.0,7.0,18.0,0.6363636363636364,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
128,131016,2020-08-28,122.0,0.0,4.0,10.0,0.6666666666666666,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
129,131016,2020-08-29,122.0,0.0,4.0,10.0,0.6666666666666666,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
130,131016,2020-08-30,122.0,0.0,4.0,10.0,0.6666666666666666,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
131,131016,2020-08-31,123.0,1.0,5.0,11.0,0.8333333333333334,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
132,131016,2020-09-01,127.0,4.0,8.0,13.0,1.6,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
133,131016,2020-09-02,128.0,1.0,6.0,14.0,0.75,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
134,131016,2020-09-03,129.0,1.0,7.0,14.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
135,131016,2020-09-04,132.0,3.0,10.0,14.0,2.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
136,131016,2020-09-05,134.0,2.0,12.0,16.0,3.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
137,131016,2020-09-06,134.0,0.0,12.0,16.0,3.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
138,131016,2020-09-07,134.0,0.0,11.0,16.0,2.2,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
139,131016,2020-09-08,135.0,1.0,8.0,16.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
140,131016,2020-09-09,136.0,1.0,8.0,14.0,1.3333333333333333,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
141,131016,2020-09-10,138.0,2.0,9.0,16.0,1.2857142857142858,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
142,131016,2020-09-11,139.0,1.0,7.0,17.0,0.7,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
143,131016,2020-09-12,139.0,0.0,5.0,17.0,0.4166666666666667,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
144,131016,2020-09-13,139.0,0.0,5.0,17.0,0.4166666666666667,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
145,131016,2020-09-14,139.0,0.0,5.0,16.0,0.45454545454545453,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
146,131016,2020-09-15,141.0,2.0,6.0,14.0,0.75,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
147,131016,2020-09-16,142.0,1.0,6.0,14.0,0.75,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
148,131016,2020-09-17,143.0,1.0,5.0,14.0,0.5555555555555556,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
149,131016,2020-09-18,143.0,0.0,4.0,11.0,0.5714285714285714,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
150,131016,2020-09-19,144.0,1.0,5.0,10.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
151,131016,2020-09-20,144.0,0.0,5.0,10.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
152,131016,2020-09-21,144.0,0.0,5.0,10.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
153,131016,2020-09-22,145.0,1.0,4.0,10.0,0.6666666666666666,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
154,131016,2020-09-23,145.0,0.0,3.0,9.0,0.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
155,131016,2020-09-24,145.0,0.0,2.0,7.0,0.4,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
156,131016,2020-09-25,147.0,2.0,4.0,8.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
157,131016,2020-09-26,148.0,1.0,4.0,9.0,0.8,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
158,131016,2020-09-27,149.0,1.0,5.0,10.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
159,131016,2020-09-28,150.0,1.0,6.0,11.0,1.2,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
160,131016,2020-09-29,150.0,0.0,5.0,9.0,1.25,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
161,131016,2020-09-30,152.0,2.0,7.0,10.0,2.3333333333333335,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
162,131016,2020-10-01,154.0,2.0,9.0,11.0,4.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
163,131016,2020-10-02,154.0,0.0,7.0,11.0,1.75,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
164,131016,2020-10-03,154.0,0.0,6.0,10.0,1.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
165,131016,2020-10-04,154.0,0.0,5.0,10.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
166,131016,2020-10-05,154.0,0.0,4.0,10.0,0.6666666666666666,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
167,131016,2020-10-06,154.0,0.0,4.0,9.0,0.8,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
168,131016,2020-10-07,155.0,1.0,3.0,10.0,0.42857142857142855,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
169,131016,2020-10-08,157.0,2.0,3.0,12.0,0.3333333333333333,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
170,131016,2020-10-09,157.0,0.0,3.0,10.0,0.42857142857142855,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
171,131016,2020-10-10,158.0,1.0,4.0,10.0,0.6666666666666666,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
172,131016,2020-10-11,158.0,0.0,4.0,9.0,0.8,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
173,131016,2020-10-12,158.0,0.0,4.0,8.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
174,131016,2020-10-13,159.0,1.0,5.0,9.0,1.25,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
175,131016,2020-10-14,159.0,0.0,4.0,7.0,1.3333333333333333,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
176,131016,2020-10-15,160.0,1.0,3.0,6.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
177,131016,2020-10-16,160.0,0.0,3.0,6.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
178,131016,2020-10-17,162.0,2.0,4.0,8.0,1.0,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
179,131016,2020-10-18,164.0,2.0,6.0,10.0,1.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
180,131016,2020-10-19,164.0,0.0,6.0,10.0,1.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
181,131016,2020-10-20,166.0,2.0,7.0,12.0,1.4,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
182,131016,2020-10-21,166.0,0.0,7.0,11.0,1.75,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
183,131016,2020-10-22,168.0,2.0,8.0,11.0,2.6666666666666665,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
184,131016,2020-10-23,171.0,3.0,11.0,14.0,3.6666666666666665,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
185,131016,2020-10-24,172.0,1.0,10.0,14.0,2.5,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
186,131016,2020-10-25,174.0,2.0,10.0,16.0,1.6666666666666667,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
187,131016,2020-10-26,174.0,0.0,10.0,16.0,1.6666666666666667,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
188,131016,2020-10-27,176.0,2.0,10.0,17.0,1.4285714285714286,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
189,131016,2020-10-28,177.0,1.0,11.0,18.0,1.5714285714285714,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
190,131016,2020-10-29,178.0,1.0,10.0,18.0,1.25,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
191,131016,2020-10-30,180.0,2.0,9.0,20.0,0.8181818181818182,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
192,131016,2020-10-31,181.0,1.0,9.0,19.0,0.9,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
193,131016,2020-11-01,181.0,0.0,7.0,17.0,0.7,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
194,131016,2020-11-02,181.0,0.0,7.0,17.0,0.7,2021-06-15,特別区,千代田区,ちよだく,65942.0,東京都,Chiyoda
